50000 50000
33290 38798 30
33291 1958 34
33292 34645 16
33293 38162 23
33294 36534 51
33295 48553 38
33296 10263 30
33297 19325 22
33298 26488 53
33299 9798 26
33300 44498 31
33301 33756 56
33302 45208 60
33303 18773 18
33304 1362 35
33305 9725 21
33306 5586 56
33307 1410 51
33308 37707 18
33309 4445 34
33310 7893 57
33311 34263 32
33312 2392 30
33313 21809 25
33314 45193 18
33315 34163 25
33316 42082 49
33317 30851 14
33318 47733 56
33319 31582 35
33320 18223 29
33321 16121 54
33322 39527 36
33323 23217 50
33324 20766 14
33325 18576 5
33326 21766 6
33327 2240 50
33328 34404 13
33329 33917 21
33330 24952 45
33331 30253 19
33332 34760 21
33333 31715 27
33334 34735 11
33335 46958 24
33336 46463 54
33337 46661 43
33338 29278 58
33339 19134 56
33340 9935 46
33341 17576 46
33342 19515 10
33343 29165 27
33344 10780 13
33345 11498 15
33346 16495 60
33347 28227 18
33348 49781 53
33349 10660 9
33350 17909 34
33351 48028 13
33352 18989 3
33353 17803 28
33354 49414 26
33355 2472 12
33356 31179 26
33357 25235 12
33358 26667 8
33359 9181 6
33360 21973 47
33361 38389 2
33362 36167 58
33363 43218 58
33364 39848 20
33365 32570 48
33366 21282 41
33367 22103 26
33368 8683 30
33369 8560 29
33370 15012 52
33371 43063 7
33372 47046 41
33373 8127 22
33374 21913 13
33375 38794 13
33376 19676 6
33377 41565 6
33378 17891 23
33379 37750 23
33380 11650 40
33381 16103 20
33382 36093 32
33383 7120 21
33384 37800 28
33385 25499 13
33386 43902 42
33387 15672 20
33388 21418 10
33389 2340 31
33390 41116 35
33391 46907 58
33392 3312 32
33393 26828 12
33394 21010 30
33395 36036 48
33396 49855 56
33397 4667 17
33398 31999 20
33399 46804 16
33400 19237 24
33401 26308 37
33402 21809 33
33403 25552 27
33404 11169 27
33405 19501 27
33406 37493 8
33407 6678 30
33408 15308 29
33409 22437 35
33410 40406 23
33411 31764 56
33412 44007 58
33413 45342 5
33414 5187 48
33415 47927 7
33416 41772 31
33417 46745 57
33418 1941 13
33419 506 23
33420 14453 47
33421 22402 6
33422 20406 8
33423 1973 47
33424 10038 12
33425 8574 7
33426 14577 51
33427 41756 47
33428 16790 29
33429 47538 13
33430 45239 12
33431 10365 38
33432 27803 19
33433 35587 8
33434 37564 54
33435 28283 26
33436 26500 36
33437 10317 28
33438 47677 34
33439 41605 35
33440 20910 12
33441 37100 47
33442 8129 23
33443 28097 4
33444 11477 19
33445 39327 4
33446 18148 4
33447 33637 34
33448 2879 10
33449 23337 31
33450 39569 53
33451 23582 28
33452 2773 5
33453 21683 54
33454 22428 31
33455 12166 4
33456 19293 16
33457 33204 56
33458 31420 6
33459 9360 45
33460 49032 47
33461 13186 23
33462 40135 18
33463 39452 37
33464 14481 15
33465 26459 22
33466 2506 58
33467 27912 21
33468 42496 56
33469 34943 48
33470 27111 39
33471 17852 52
33472 13771 57
33473 25852 4
33474 26778 25
33475 1267 60
33476 34711 12
33477 7263 42
33478 23486 36
33479 13680 52
33480 180 3
33481 42671 6
33482 34489 54
33483 3944 47
33484 34007 7
33485 17247 46
33486 24388 48
33487 29965 57
33488 30315 36
33489 19 58
33490 23700 38
33491 10007 50
33492 41762 38
33493 18422 54
33494 12206 24
33495 7812 8
33496 22418 3
33497 12361 20
33498 27961 23
33499 23245 40
33500 49603 9
33501 5352 29
33502 43735 28
33503 22403 20
33504 24824 19
33505 2030 22
33506 43694 39
33507 17727 47
33508 10051 23
33509 44716 27
33510 13911 2
33511 47558 16
33512 8744 38
33513 15578 23
33514 44835 54
33515 20342 55
33516 20874 4
33517 29262 49
33518 26658 49
33519 27269 27
33520 12973 37
33521 37967 58
33522 28358 9
33523 10546 28
33524 48674 59
33525 21687 2
33526 26257 40
33527 42032 60
33528 2441 34
33529 45824 26
33530 14726 11
33531 15902 41
33532 25712 31
33533 41981 4
33534 38934 26
33535 13840 58
33536 40916 2
33537 16681 49
33538 18592 4
33539 40478 20
33540 31607 35
33541 22002 8
33542 5076 13
33543 16295 26
33544 33193 35
33545 13436 40
33546 36773 33
33547 38102 28
33548 3012 60
33549 34605 32
33550 15571 60
33551 5415 50
33552 19069 32
33553 48877 4
33554 18155 33
33555 39929 4
33556 17062 12
33557 4190 26
33558 23910 11
33559 39450 31
33560 29771 37
33561 30580 22
33562 18812 43
33563 18257 59
33564 25243 32
33565 44704 46
33566 28980 19
33567 29997 27
33568 33212 37
33569 31193 55
33570 36327 28
33571 39344 54
33572 1632 32
33573 39672 44
33574 42853 42
33575 10990 35
33576 10903 33
33577 18351 6
33578 49126 6
33579 23164 38
33580 9984 21
33581 34567 2
33582 15250 19
33583 49326 45
33584 19563 26
33585 11933 48
33586 39537 29
33587 49650 50
33588 35919 26
33589 30071 34
33590 7864 5
33591 38661 45
33592 8320 30
33593 8652 14
33594 8555 22
33595 23451 22
33596 21938 37
33597 12173 13
33598 28443 10
33599 8754 49
33600 22342 14
33601 37053 47
33602 3098 43
33603 33566 27
33604 36623 18
33605 48752 40
33606 10879 15
33607 25363 60
33608 19223 14
33609 14421 16
33610 9986 9
33611 33985 40
33612 28252 14
33613 44027 40
33614 21195 49
33615 13687 58
33616 46106 58
33617 7778 24
33618 42098 29
33619 35406 18
33620 27849 12
33621 32393 50
33622 3342 46
33623 31204 36
33624 18650 54
33625 38798 52
33626 21108 52
33627 28750 36
33628 35850 47
33629 39038 29
33630 3204 59
33631 44412 45
33632 23677 38
33633 22000 15
33634 44262 24
33635 27891 49
33636 48307 57
33637 21751 48
33638 14378 21
33639 23659 57
33640 31536 49
33641 24107 21
33642 5354 20
33643 17443 7
33644 20707 15
33645 4670 35
33646 23329 14
33647 25867 12
33648 18672 7
33649 44654 26
33650 39610 43
33651 31450 50
33652 34815 7
33653 20460 14
33654 33725 37
33655 14039 42
33656 23791 28
33657 16683 16
33658 2692 15
33659 46690 7
33660 41074 48
33661 4206 24
33662 46785 12
33663 48683 18
33664 31723 8
33665 35150 33
33666 33536 4
33667 24236 55
33668 48118 32
33669 14535 19
33670 9420 46
33671 10629 19
33672 41995 23
33673 37692 22
33674 49254 39
33675 49657 27
33676 44303 2
33677 13714 41
33678 34409 24
33679 43451 59
33680 13624 3
33681 9190 50
33682 36448 13
33683 43646 35
33684 28820 18
33685 29913 6
33686 21837 33
33687 40441 23
33688 7618 7
33689 22136 41
33690 17410 30
33691 40002 24
33692 1354 40
33693 21967 51
33694 11535 38
33695 46716 36
33696 22024 9
33697 5598 53
33698 43309 33
33699 43921 60
33700 33158 51
33701 35181 15
33702 1766 22
33703 8080 56
33704 13334 44
33705 19443 49
33706 49461 36
33707 1320 37
33708 1415 12
33709 7742 42
33710 47204 50
33711 27546 59
33712 31323 51
33713 13198 44
33714 46571 34
33715 28079 43
33716 27543 20
33717 14814 10
33718 11214 37
33719 30249 23
33720 19240 57
33721 91 2
33722 43528 25
33723 32070 54
33724 23233 26
33725 5695 52
33726 19367 17
33727 9877 15
33728 28595 49
33729 1063 19
33730 30557 55
33731 8817 18
33732 718 49
33733 21234 36
33734 34272 45
33735 10301 4
33736 44851 48
33737 47656 46
33738 22377 40
33739 108 32
33740 24855 13
33741 15425 36
33742 23205 32
33743 22330 54
33744 21043 57
33745 19031 42
33746 14325 36
33747 11702 58
33748 3872 2
33749 45351 3
33750 7396 38
33751 14546 56
33752 28182 16
33753 16719 36
33754 18784 40
33755 21218 11
33756 43607 9
33757 46747 17
33758 17953 39
33759 17293 22
33760 24979 26
33761 27509 17
33762 45907 32
33763 7119 38
33764 2117 56
33765 41232 11
33766 8243 10
33767 1887 56
33768 5054 57
33769 38316 15
33770 45545 23
33771 19151 24
33772 39366 9
33773 44878 24
33774 12556 7
33775 9875 5
33776 25386 28
33777 46624 35
33778 22226 55
33779 15778 44
33780 8568 54
33781 26262 11
33782 23314 35
33783 7811 11
33784 29879 37
33785 3864 20
33786 39122 28
33787 36695 5
33788 15550 6
33789 15356 60
33790 42245 51
33791 33424 58
33792 26858 21
33793 32693 20
33794 46112 13
33795 15253 4
33796 49423 4
33797 40242 3
33798 25524 33
33799 20566 34
33800 24005 59
33801 27118 30
33802 9860 34
33803 17284 14
33804 6432 30
33805 5321 22
33806 18033 43
33807 33183 31
33808 28436 13
33809 45771 54
33810 36854 14
33811 41435 39
33812 12433 53
33813 8595 43
33814 46457 45
33815 46520 20
33816 19037 30
33817 15592 33
33818 36215 23
33819 39960 38
33820 1774 56
33821 15964 10
33822 29267 47
33823 5550 40
33824 16959 33
33825 48425 40
33826 25288 27
33827 20050 49
33828 41117 5
33829 13195 44
33830 3798 15
33831 42286 46
33832 17484 42
33833 43692 47
33834 33664 53
33835 12241 60
33836 9970 3
33837 4542 60
33838 42775 34
33839 4775 5
33840 19475 45
33841 4627 25
33842 22870 32
33843 42142 50
33844 41236 57
33845 34005 31
33846 33160 7
33847 24580 59
33848 39892 60
33849 38185 59
33850 38707 12
33851 3204 50
33852 15004 9
33853 47809 37
33854 21444 34
33855 2124 60
33856 32354 52
33857 34074 45
33858 14156 3
33859 27993 38
33860 38016 22
33861 37612 10
33862 2181 16
33863 37961 34
33864 14989 54
33865 17884 30
33866 41165 26
33867 29148 45
33868 32316 55
33869 32599 45
33870 2655 4
33871 179 55
33872 12186 7
33873 14142 53
33874 12598 43
33875 14222 17
33876 42130 27
33877 1006 11
33878 19139 39
33879 4538 31
33880 37070 42
33881 42864 40
33882 21610 28
33883 7867 14
33884 43492 32
33885 21209 18
33886 20788 16
33887 43491 53
33888 2178 34
33889 6996 43
33890 30612 31
33891 21260 30
33892 33430 37
33893 6383 26
33894 15422 44
33895 25138 52
33896 37895 53
33897 49616 57
33898 32263 8
33899 31417 14
33900 10023 7
33901 6301 25
33902 4240 25
33903 16227 25
33904 1374 54
33905 24757 12
33906 13968 50
33907 39723 59
33908 20964 25
33909 7681 23
33910 1808 54
33911 13101 23
33912 36486 11
33913 15382 38
33914 16897 34
33915 9992 55
33916 38438 45
33917 49741 56
33918 36850 48
33919 30552 20
33920 19404 56
33921 31788 17
33922 7890 43
33923 37351 16
33924 1014 38
33925 29204 15
33926 12158 34
33927 48928 24
33928 49882 27
33929 19522 2
33930 46213 59
33931 24311 55
33932 42453 37
33933 29960 9
33934 45644 52
33935 4052 44
33936 34111 16
33937 22318 14
33938 31253 44
33939 11381 34
33940 1674 25
33941 3848 32
33942 33978 10
33943 602 34
33944 28423 21
33945 31727 12
33946 36665 24
33947 15599 39
33948 16725 23
33949 44689 25
33950 8055 40
33951 41363 28
33952 6520 49
33953 25114 2
33954 1074 12
33955 36370 39
33956 3033 36
33957 30866 22
33958 43534 46
33959 47403 15
33960 29699 32
33961 5079 4
33962 37175 43
33963 26455 40
33964 45914 28
33965 36720 38
33966 35138 9
33967 3203 25
33968 45701 50
33969 36986 40
33970 31279 37
33971 44810 12
33972 12861 51
33973 6142 15
33974 31762 26
33975 30230 51
33976 17844 6
33977 16602 41
33978 35310 54
33979 29221 24
33980 33023 4
33981 36765 20
33982 21958 40
33983 19108 55
33984 29815 30
33985 36663 26
33986 40154 25
33987 1839 51
33988 26617 16
33989 46475 48
33990 20625 31
33991 25855 8
33992 17980 29
33993 36498 40
33994 1271 42
33995 4340 4
33996 36444 31
33997 14726 5
33998 34948 34
33999 10735 11
34000 46997 46
34001 24734 55
34002 23855 33
34003 32121 26
34004 5547 60
34005 10012 30
34006 34051 54
34007 29200 13
34008 6132 48
34009 33904 33
34010 26773 53
34011 12182 38
34012 33858 47
34013 45760 40
34014 8886 2
34015 11471 48
34016 5841 10
34017 32195 41
34018 25318 44
34019 6054 36
34020 27389 27
34021 1713 6
34022 37987 16
34023 30981 38
34024 14768 17
34025 25342 9
34026 21774 23
34027 42358 12
34028 8409 58
34029 20035 54
34030 35740 20
34031 17860 52
34032 3096 10
34033 8500 56
34034 6468 45
34035 6393 55
34036 30058 17
34037 22761 11
34038 11528 56
34039 10707 57
34040 2499 43
34041 19844 58
34042 47268 40
34043 13284 27
34044 48454 39
34045 2843 14
34046 21269 24
34047 21952 2
34048 33442 11
34049 45419 44
34050 8375 14
34051 18983 28
34052 23507 49
34053 17288 46
34054 32883 50
34055 45088 9
34056 4207 3
34057 40238 48
34058 15512 24
34059 14527 2
34060 18864 24
34061 47557 4
34062 36439 53
34063 38588 15
34064 387 36
34065 10341 51
34066 49578 19
34067 33502 47
34068 38061 35
34069 12250 55
34070 33041 27
34071 26076 3
34072 46965 57
34073 40974 40
34074 8121 56
34075 16117 36
34076 13572 25
34077 46174 4
34078 17757 13
34079 3616 56
34080 48138 20
34081 44720 25
34082 26193 23
34083 28705 4
34084 49794 46
34085 14623 51
34086 15335 59
34087 38481 3
34088 25078 17
34089 42698 49
34090 9800 47
34091 27710 43
34092 3830 54
34093 11898 52
34094 8568 49
34095 19472 60
34096 20918 52
34097 43697 47
34098 29915 19
34099 10472 35
34100 28187 26
34101 24167 45
34102 38030 10
34103 38405 30
34104 35558 23
34105 25308 54
34106 24303 51
34107 29702 57
34108 20102 5
34109 45267 34
34110 45385 31
34111 39570 54
34112 9137 2
34113 44225 51
34114 31194 14
34115 12764 5
34116 27570 23
34117 32539 55
34118 31385 32
34119 14617 18
34120 19712 13
34121 41083 19
34122 21681 34
34123 30133 55
34124 36652 2
34125 42199 54
34126 2275 38
34127 47685 4
34128 35766 15
34129 15727 50
34130 49476 25
34131 1537 9
34132 29641 4
34133 41124 27
34134 46302 33
34135 27420 13
34136 17639 60
34137 21460 47
34138 33161 16
34139 34837 47
34140 42173 47
34141 18283 21
34142 44147 55
34143 25175 56
34144 17321 50
34145 27061 54
34146 13007 22
34147 47464 29
34148 42651 6
34149 36419 58
34150 6317 11
34151 34103 47
34152 48266 26
34153 41732 55
34154 11474 4
34155 10077 60
34156 9182 47
34157 48221 5
34158 7464 4
34159 45216 47
34160 27258 50
34161 44156 7
34162 45994 11
34163 42310 6
34164 6226 14
34165 23285 19
34166 27820 29
34167 24444 12
34168 28607 28
34169 32529 13
34170 16424 23
34171 40656 7
34172 46015 51
34173 36250 35
34174 23392 53
34175 21636 39
34176 46955 35
34177 11479 21
34178 22531 33
34179 31297 58
34180 33687 42
34181 18098 44
34182 44821 2
34183 28127 15
34184 48395 11
34185 49869 50
34186 41044 11
34187 6007 54
34188 29756 40
34189 9300 9
34190 27928 58
34191 25301 24
34192 44111 8
34193 23650 11
34194 36741 52
34195 47646 33
34196 22763 10
34197 6680 48
34198 37496 32
34199 38768 18
34200 12074 34
34201 32241 12
34202 49903 48
34203 27140 37
34204 40955 38
34205 27861 59
34206 75 37
34207 25202 49
34208 43384 54
34209 20144 12
34210 44406 18
34211 43509 43
34212 29198 33
34213 35022 10
34214 6286 18
34215 8257 46
34216 38956 50
34217 31741 54
34218 38625 7
34219 28596 53
34220 34328 22
34221 41860 41
34222 28461 43
34223 22609 44
34224 11486 35
34225 46587 11
34226 42359 13
34227 30571 16
34228 40709 4
34229 5534 33
34230 13572 13
34231 39002 54
34232 46142 42
34233 6295 18
34234 40936 15
34235 10816 2
34236 248 42
34237 31799 52
34238 19221 24
34239 41762 54
34240 11662 43
34241 691 40
34242 1940 55
34243 3967 8
34244 15045 58
34245 16497 22
34246 49189 2
34247 2813 34
34248 4111 26
34249 44532 14
34250 38944 45
34251 10671 7
34252 16262 18
34253 34605 46
34254 44324 44
34255 41184 34
34256 39099 28
34257 48956 40
34258 32993 20
34259 26175 35
34260 34346 30
34261 1929 56
34262 40551 44
34263 6273 40
34264 10519 33
34265 13454 56
34266 29725 59
34267 25421 51
34268 1105 19
34269 26462 37
34270 7669 41
34271 29133 36
34272 33125 17
34273 27904 42
34274 2726 12
34275 25578 11
34276 27665 35
34277 19076 43
34278 18169 35
34279 33339 11
34280 16322 29
34281 3953 54
34282 1488 58
34283 26741 59
34284 22784 18
34285 29889 5
34286 4342 18
34287 48983 6
34288 37581 47
34289 49084 27
34290 16468 15
34291 6499 46
34292 5939 19
34293 32242 48
34294 18696 51
34295 11369 9
34296 20870 18
34297 30517 13
34298 33144 21
34299 31109 10
34300 45182 16
34301 30876 31
34302 8080 20
34303 11387 37
34304 18570 29
34305 28585 17
34306 32638 16
34307 7920 14
34308 13083 6
34309 18209 20
34310 36432 17
34311 39895 22
34312 13300 41
34313 8136 50
34314 8597 12
34315 28411 25
34316 44407 11
34317 36595 20
34318 17290 50
34319 39446 40
34320 24132 21
34321 49963 48
34322 15886 58
34323 41496 11
34324 15172 6
34325 21920 49
34326 702 2
34327 7887 3
34328 24025 41
34329 40537 15
34330 41448 22
34331 21272 47
34332 6265 48
34333 3461 51
34334 28554 13
34335 32559 10
34336 43614 16
34337 22448 44
34338 8349 55
34339 48458 38
34340 41872 51
34341 28239 45
34342 26189 42
34343 29565 36
34344 44949 19
34345 437 56
34346 33450 41
34347 47311 41
34348 15587 14
34349 38950 35
34350 22668 25
34351 29632 27
34352 43555 46
34353 4265 10
34354 45662 44
34355 9344 3
34356 45988 38
34357 27523 36
34358 5138 37
34359 6289 46
34360 10813 22
34361 8187 15
34362 49699 19
34363 33503 56
34364 8305 18
34365 40647 20
34366 6900 57
34367 32333 28
34368 6670 25
34369 33741 60
34370 7576 57
34371 33690 29
34372 47401 44
34373 23650 53
34374 36147 8
34375 49379 42
34376 8913 2
34377 15105 58
34378 46693 24
34379 41731 46
34380 19042 5
34381 38767 46
34382 27528 6
34383 2330 47
34384 33908 10
34385 35225 46
34386 4048 35
34387 27928 57
34388 10752 5
34389 37930 26
34390 38997 3
34391 42389 53
34392 9663 3
34393 1724 8
34394 4596 7
34395 45007 3
34396 10399 52
34397 6548 16
34398 24155 54
34399 3069 21
34400 2200 33
34401 17359 30
34402 20002 7
34403 39979 4
34404 3612 2
34405 20281 21
34406 6964 52
34407 6156 51
34408 46548 4
34409 16429 28
34410 25861 48
34411 34526 37
34412 39692 36
34413 10581 44
34414 13468 44
34415 11190 48
34416 2400 40
34417 13952 30
34418 6061 3
34419 29831 32
34420 47407 42
34421 40081 13
34422 40052 28
34423 24980 17
34424 36811 58
34425 48637 51
34426 22601 16
34427 36880 15
34428 36768 38
34429 17414 42
34430 16905 12
34431 1099 25
34432 17908 60
34433 33029 26
34434 32744 39
34435 44766 30
34436 23862 27
34437 8781 33
34438 10086 25
34439 23267 3
34440 28361 41
34441 15025 59
34442 17568 25
34443 10961 30
34444 38056 14
34445 11527 2
34446 47733 6
34447 14818 5
34448 23664 3
34449 1836 37
34450 19867 6
34451 28213 16
34452 7709 21
34453 19814 40
34454 28987 45
34455 11291 43
34456 41523 59
34457 31653 2
34458 7165 36
34459 35056 26
34460 15616 59
34461 46939 56
34462 17679 37
34463 6912 33
34464 5076 26
34465 36268 8
34466 12791 3
34467 1734 23
34468 12994 6
34469 32814 31
34470 19630 47
34471 36688 3
34472 18060 2
34473 41677 40
34474 43484 56
34475 48687 59
34476 34405 4
34477 40659 27
34478 26915 55
34479 36331 14
34480 6814 54
34481 13363 36
34482 45171 15
34483 27919 30
34484 37892 40
34485 35435 26
34486 42064 6
34487 27410 48
34488 36960 4
34489 31905 6
34490 4497 4
34491 16709 2
34492 48115 48
34493 1353 31
34494 49823 21
34495 41717 6
34496 43897 20
34497 49540 54
34498 16403 10
34499 7715 15
34500 22924 34
34501 28447 40
34502 13296 42
34503 47191 59
34504 40061 32
34505 18579 24
34506 49837 49
34507 7549 60
34508 26942 3
34509 5091 30
34510 18594 56
34511 1082 33
34512 43247 60
34513 18020 43
34514 7312 43
34515 10933 6
34516 6478 8
34517 2206 22
34518 29513 34
34519 32126 15
34520 40892 26
34521 2527 47
34522 41027 4
34523 17803 2
34524 26904 49
34525 16352 30
34526 38578 13
34527 2468 44
34528 9574 54
34529 2927 6
34530 14083 19
34531 48485 20
34532 32151 32
34533 19368 9
34534 16728 26
34535 45257 38
34536 42961 11
34537 677 25
34538 29612 13
34539 17437 44
34540 25627 9
34541 44151 7
34542 16627 45
34543 17279 19
34544 42389 23
34545 38081 34
34546 24634 23
34547 10210 16
34548 30654 12
34549 41319 52
34550 10887 56
34551 29375 59
34552 44971 37
34553 41358 32
34554 15841 23
34555 20240 31
34556 45819 3
34557 35785 30
34558 36984 26
34559 16088 5
34560 28714 55
34561 1029 51
34562 43515 60
34563 46577 17
34564 45077 24
34565 45601 10
34566 23084 52
34567 4364 57
34568 2949 55
34569 38544 26
34570 10394 60
34571 19295 16
34572 44772 28
34573 2080 43
34574 28008 42
34575 20085 38
34576 24511 46
34577 8920 27
34578 6476 2
34579 45887 19
34580 21850 4
34581 37770 50
34582 34623 49
34583 43750 56
34584 33273 27
34585 11662 48
34586 14520 46
34587 44597 60
34588 31075 34
34589 4031 57
34590 36796 30
34591 37575 11
34592 11567 26
34593 18271 40
34594 19323 58
34595 42938 40
34596 49267 12
34597 49953 24
34598 9486 39
34599 20247 28
34600 24651 7
34601 23348 10
34602 44789 14
34603 27133 19
34604 36904 4
34605 49471 46
34606 30229 55
34607 43111 31
34608 3115 40
